sal_code,pop,pm,pe,pr,pf,ph,pb,pd,pi,pw,pfo,pmig,pu,geom,latitude,longitude
1994037,870,20.91954023,78.3908046,0,11.14942529,6.32183908,100,1.264367816,93.56321839,55.86206897,0.91954023,0.229885057,15.51724138,0106000020E61000000100000001030000000100000027000000A018B05680A5324079AA17CA690141C0E0443C6577A53240979F65BA700141C0C1FA8CA65BA53240C83ED56F860141C0905009B54AA53240A22E85AC930141C080B4BA744AA53240C17D2B3F940141C0D0C2773F47A5324029717C9E930141C040BE44363CA5324019E6EAAB910141C050C6053536A53240C829D643900141C0508D9E0230A532407769D01E8F0141C080A7972C2FA532407869D01E8F0141C0007DBF6B2CA5324017C93E8B8F0141C0B0078F4D2AA5324017C93E8B8F0141C031891570FAA432402964811E860141C0105FA375ECA43240678401BB820141C041943921EAA43240695FAB5D830141C0E014D4CCE7A4324043B438F1820141C0A06E4C9BE6A432409039D0B5820141C011F4325FE5A43240EEB266C4820141C011FE0A48E4A43240575AE29B820141C0C084F093E3A4324090505646820141C080F4CA85E2A43240BF06CB0B820141C0C08610CCDBA4324078287EDD800141C0C0585616DCA4324051B42AA3800141C00017E66F08A5324008015ACF5D0141C0D0B4504E0EA53240595413C35C0141C02080722013A5324039039CD15B0141C0F02E63591CA53240F1637DAA5A0141C0208B285829A53240A0A9E132590141C0B092D7432EA53240A7D7437A580141C040ECC1F53FA5324070B6D060560141C0507EF90E45A53240B0381854550141C0FF85A58E49A53240675A2394540141C0507056C34CA53240A04C03CF550141C03F444E5F4FA53240209DD8DB570141C02F1846FB51A5324077113CD75A0141C0C03A9F9257A532404109C2615E0141C060C410A361A532404E8D23AB620141C0BF20FCDA66A53240A9178B58640141C0A018B05680A5324079AA17CA690141C0,-34.01135733,18.64526291
1994065,874,18.76430206,70.13729977,3.775743707,13.04347826,3.890160183,100,3.432494279,95.53775744,59.38215103,1.487414188,0.915331808,22.54004577,0106000020E61000000100000001030000000100000016000000304CE7B609AF324057C75092510841C0D1B2F0670BAF3240DFF5381D520841C0F0D4C2BD16AF3240C0EA9DA4550841C0E13D8AF11CAF324087290276570841C020CD238922AF3240D958706F590841C030861B3216AF3240517CF49A5F0841C0C04E317B17AF3240A6F3CA50700841C07053CFFE17AF3240E798FE48780841C080D0E04719AF3240A06FEE1C7B0841C0B0CA03DA1BAF3240A72A69957E0841C001A6362C1EAF324020A98324820841C020ABB5860BAF32409873A90A800841C0104DB1FBF2AE324048F8D6017C0841C0F09D1C75DCAE3240E8F9DF4C770841C061869044C6AE3240986FB595710841C04F0ADC5CAAAE3240EE781084690841C03F0C12546DAE3240D001D1A5550841C040B8F9289EAE32405813D0AC3B0841C0B02FFF86A8AE3240AF8BE4B6330841C090CB7A69BEAE3240B7D591BB390841C0A0901E1200AF3240089E727A4E0841C0304CE7B609AF324057C75092510841C0,-34.06527313,18.68285234
1994068,875,18.4,58.05714286,7.314285714,10.85714286,4.342857143,99.31428571,3.314285714,78.85714286,35.77142857,4.457142857,3.2,13.48571429,0106000020E61000000100000001030000000100000017000000A02A483B07AC32409F018E604A0541C04040A3C0F7AB32401AD10EFC4B0541C0006F3A09F2AB32404BC340A24C0541C0C0C4EE9BF8AB3240EF19BD9E580541C060E80E32AEAB324020882AF7600541C0006ED9A5B6AB3240B02667D26D0541C0203D4F5ABDAB3240F193B6C0770541C01198FCC68CAB32403876E9EF7D0541C0A03367BF66AB3240008821F0820541C04019EE5960AB3240D1084FDE830541C0802864D051AB324041FC028E850541C0F064FDCE45AB3240494B2F0E870541C000E99F101CAB32403F73FE024E0541C0EFC5248410AB32400088841A3E0541C02F2687400FAB324050B1C55C3C0541C0D09AC35568AB324051ED21142D0541C0A0AF683381AB3240A87DF94B280541C0EF64903297AB3240FF970DF3240541C0C020189DB2AB324031BF1CCE200541C010C42E3BD8AB324049FF32751D0541C0B02A92EEE8AB3240D0A81ECE1B0541C041EA31FCEDAB3240A1E2E53A240541C0A02A483B07AC32409F018E604A0541C0,-34.04145996,18.67007984
1994089,880,23.18181818,81.13636364,1.022727273,16.81818182,2.840909091,93.40909091,2.840909091,88.97727273,68.52272727,0.113636364,0,26.47727273,0106000020E6100000010000000103000000010000002A000000F0831E7115A83240F7D0B9F90B0241C040B64B460EA832400820B31B0C0241C0904EF180FEA73240E7A9A920170241C0514E0EF5F4A73240A1493DCC1D0241C0C0D3F0DCE4A73240D0B90A0B290241C0907A4604DEA732400F09C2822C0241C05FCAA3CFD2A73240880BFFD0290241C0E092FA31B4A7324078CCB196240241C0001F3A19A9A73240A7FF51D3220241C06125D9769CA732407A1F8469200241C000F493F591A73240B6096DB51E0241C091CEEE478CA7324069B4AA251D0241C010B55B0F82A7324020DE6CCC1B0241C041525F6B76A73240F77A5A851A0241C0AFB77EE86CA73240F8FD9E62190241C0E03EC78E60A73240584D9188180241C070066F245DA73240E872E85F180241C0E0661D745AA73240F780E33F180241C0F00C4E0F4DA73240F04F5B16180241C0F179D6C63CA73240A1DD06BA180241C0B02CE71831A73240A0DD06BA180241C0B1CE344526A73240E0A7638E180241C0A0B8A6C41EA732403FE78F78180241C0F073AF7F16A7324040E78F78180241C02087BF6807A7324085FBEF51170241C0F1CB3A0CFBA6324028C6BB81140241C0A0F0ED65F4A632409E4098A1120241C0D0664ED1F0A63240C7DA8AB6100241C0E0F75B54EEA6324019042F230A0241C0C0D928BDFFA6324030499958090241C08F8AEC7B3BA73240A75317B6070241C0A0EE18055EA73240F00CA9EE060241C0C0E4570463A73240F0B4CDD1060241C090FE6D7C91A73240F9742413070241C000A079C997A73240E0CBD707070241C08F0D762D9BA73240A704C501070241C000F06EFDA5A73240F72E62EE060241C0E0BDA9A3BEA7324061D439C2060241C0B032D7FFBFA73240B0C3C6BF060241C061C9853FCDA73240B86209A8060241C0D0B1A49F1AA83240DFA0611D060241C0F0831E7115A83240F7D0B9F90B0241C0,-34.01620803,18.65458861
1994098,882,21.08843537,75.85034014,3.514739229,11.67800454,5.328798186,99.77324263,3.854875283,96.59863946,58.84353741,1.020408163,0.680272109,13.60544218,0106000020E6100000010000000103000000010000001700000080C3D552D7B23240A738C578470541C011081B48DEB23240218B3FAD490541C0B0CDFF85C7B232407F7B9919570541C0108FCDCDB8B23240484037BA5E0541C0B0329751B5B2324030A361BC5C0541C0804C20D6AFB23240503695A05A0541C050966CACACB232402070A5E3590541C0F0F94107A4B23240B1FBA8C8590541C0E00854045AB232403887ACAD590541C060A3787E19B232403887ACAD590541C0605BBB0B19B23240098DC3A0590541C070EBD65B18B23240CF37E2BC440541C080BDC31318B232405B841DEA2A0541C0B0AE44C641B232403F7674752A0541C0600A200D8BB232403F7674752A0541C020658833A4B232401163359D2A0541C03FFCF25FA6B23240B06C6D142B0541C0F0CCE9FEA6B2324032F0E010320541C0C0B9DB3CA8B232407915FAA2350541C0D0C2C819AAB2324029281FF7370541C02F755C09B4B23240D07C72003C0541C0C02E391ECEB23240477B558A440541C080C3D552D7B23240A738C578470541C0,-34.04112521,18.69698811
1994111,885,21.24293785,80,2.485875706,10.39548023,5.649717514,99.5480226,1.129943503,62.93785311,56.83615819,0.790960452,0.564971751,15.70621469,0106000020E610000001000000010300000001000000200000001083A908E5B53240A81F4FE9650541C0A013F59BECB532408997D9406A0541C0108BF4F6F5B5324012837E41730541C01022041EF7B5324018646C5D740541C07F9BE0030AB632404F28C7D4850541C060A823571CB6324031350A28980541C030791EB11DB6324011157AF5980541C01009C38025B632402E2EC2989D0541C0D13E696434B63240D08D96E7A70541C0002960FE34B63240672C0848A80541C0F089908F1DB632405791DEBEAE0541C02FA5A97014B63240308D79F2B00541C040984AA20BB632401979BD1AB10541C061F01998FBB532401979BD1AB10541C01FA2BB12EBB53240E06E3406B10541C04F143533DBB53240318D79F2B00541C060A8471D94B53240799C747EB10541C0F05AB46D89B5324090CB8293B10541C0E044195663B532402F6E3CFBB10541C07047E1BC30B53240F7240985B20541C041B148FF0AB5324080D2430CB20541C05F0CBE0D0AB5324098747251B00541C0A02FF4370AB5324068D47C28A00541C05FF464570AB53240DFFFF81F940541C0FFA02C2B36B532407886B47C930541C0FFBAD77936B53240C8A44E1F850541C02F51876635B5324010A2FE0B680541C0B04F364835B5324098AA203E640541C06174B2AEB3B5324098AA203E640541C050E1E867C0B532406A82837E650541C0C06F51DAD9B53240A81F4FE9650541C01083A908E5B53240A81F4FE9650541C0,-34.04342258,18.70936363
1994115,886,24.15349887,79.79683973,0.225733634,12.75395034,4.853273138,99.77426637,1.693002257,96.83972912,48.98419865,1.354401806,1.241534989,26.41083521,0106000020E6100000010000000103000000010000003D0000000F4A11C09DA43240C8775941030241C08010E3BEA0A43240D082E68C0B0241C030E32C1AA2A4324018D9550E0E0241C07FDEEBE3A2A432402FC43B6A130241C030BB144FA4A43240D1FD7CBE1A0241C030AD51ACA6A4324049D6ABD21A0241C0518D1310A7A4324061B8914A220241C030BE0C6696A432400299D2CA220241C070BE3D8190A4324020EEE32E230241C040E5553371A4324012C27D59240241C0A0F5DFA666A43240492EEDD1240241C05170979557A43240421ADF8E250241C0A048A29751A43240019DD7D8250241C0001AC2C42EA43240A0F9D542270241C07F7BB14629A43240586B5C83270241C0406E288427A432402C1D0C98270241C080E7757022A43240B9DCE3BC270241C08130F77019A4324021542CEE270241C050665FCD0FA43240A78D6E40280241C010F5862B02A43240F717D0EA280241C020207702FBA33240E0AEAF1F290241C020A3D9A2F0A33240487FD1A6290241C00028B631DFA3324088A9F35C2A0241C0B09322C2D7A3324091BA919D2A0241C0C05D1E8ED5A33240B14612572A0241C0CFF210C8D0A332405903F48B2A0241C03085D046D0A33240285413E42A0241C0D0AA7CFAC8A33240D72A74302B0241C09FF2A604BFA332406FA195882B0241C0E059DAD4B9A332402178F6D42B0241C0A0A92597ABA33240871A06382C0241C06F7CA49DA7A3324000D11CB72A0241C040FA545FA7A33240A2078826290241C070653D1AA6A33240482F9AC3250241C010D58513A9A33240A801B2B9250241C0B066A016A9A3324068D05354250241C060925950A7A3324050D217631C0241C000A7B954A6A33240608E3035170241C0509D2A93A5A33240DBEC5E6D130241C03039715DA4A332409878A2DF0F0241C090B1DDFBA3A3324040237CDB0B0241C0701EE254A8A33240E168BC770B0241C0C07BE6AACEA33240C78EE01B0A0241C0D16F089706A43240F84BDCD4070241C050E3344415A4324038FAE832070241C0F1EBCCF316A4324081039F21070241C0109AE19C17A432406F87EF85080241C030A5F64821A43240400C85AC070241C0C0D877C928A43240385FEE51070241C0F06E09F330A432408FAD921B070241C0E035494F38A4324019F6F3BA060241C0D09E0A803DA43240500DA1CE050241C05F60CF1158A4324001D91DAB040241C0C117598B7FA43240809EABE5020241C0BE1DB15583A432400627C249040241C020C6E64886A432400527C249040241C0C14958FD8CA4324008C6D91E040241C0005FD8AE91A43240E00111E7030241C08027B22597A43240B7DC5F84030241C0416D8C2B9BA43240273CA16A030241C00F4A11C09DA43240C8775941030241C0,-34.01633643,18.64117556
1994118,887,20.29312289,79.25591883,5.636978579,9.582863585,4.171364149,96.61781285,4.396843292,94.58850056,57.1589628,3.720405862,3.269447576,10.25930101,0106000020E6100000010000000103000000010000002F000000DF877031DEAD324059D481BB120741C071C414CBFEAD324089F2FB4D140741C08FD9350810AE3240AF1C264F160741C080F7A64725AE324067D7231E1A0741C0519E01BB3BAE3240289221ED1D0741C040D87D2F54AE3240A6396489220741C0B06229205AAE324017A7D3AD230741C040FD9A2B51AE3240D0D19645310741C071F2225A45AE324048D3D235430741C0902FBDB12BAE324070DBC64B690741C0E0C2111628AE3240E8897F1C700741C0E0A606E124AE3240B85912EC740741C08F1C4D5B47AE3240F9D7D14F700741C0604070887DAE324029302B14690741C061442EC174AE3240822791637C0741C09090B8096FAE3240802791637C0741C010F2C7E26EAE3240303ED3AB7E0741C0C027AA4C6BAE324070E4DFCC870741C0F16FCC3660AE324001797944890741C04053A20B3BAE3240BF99ACA58E0741C0D02578C41AAE32402600448F920741C0604778FC10AE3240E94F9930940741C0B006E3120DAE3240884799A2960741C01029B4230AAE324078B041C99E0741C06102ECBAEFAD324061EA74D49C0741C0C0EAE309D3AD3240C8F274629A0741C04F0CE441C9AD3240E94ACA91990741C0500CE441C9AD32406BEF4373970741C0209683D6CCAD3240285595558F0741C090BC8EA0C7AD3240662335528E0741C0BF52C6C7C0AD3240D030047F860741C0315AAD1196AD324001797944890741C0E0EDD3FB8AAD324049D0AEC1890741C050A74BBF77AD3240662335528E0741C0702310AF6BAD3240E87EBB70900741C05062BF7D56AD3240515899BE910741C0B07F6E144BAD324081E90147900741C0709C749F3FAD3240B9DFEB488E0741C080294B0040AD324047A388F38D0741C04F7076876EAD3240DF710CEC640741C0C0D99DCA76AD32402053645E5B0741C02FED9A1E81AD3240868BC0114A0741C0EF68E56399AD3240861B33F31E0741C0A1FA25C19FAD32402AF8B138120741C0A050596BADAD3240789C109D120741C020D43770D4AD324059D481BB120741C0DF877031DEAD324059D481BB120741C0,-34.05741284,18.67923055
1994125,888,22.18468468,64.41441441,8.783783784,11.48648649,5.405405405,99.88738739,3.153153153,84.45945946,42.34234234,3.716216216,1.351351351,9.121621622,0106000020E610000001000000010300000001000000170000003F0CE689C9A2324038A995C0E80041C0400CE689C9A232404F415091EA0041C03F0CE689C9A23240490A20A0EE0041C0E141D641C8A2324098BB89F9F00041C08F906CE8C5A2324030F9FA48F40041C060014D3DB8A23240B01602C0FE0041C0106042F3A3A23240D948E6DF0E0141C000D5395F9CA232404F7A660F150141C0BF636AE53AA23240B1302A8DFE0041C0A031C003D8A132401043639AE70041C0B040DE99F3A13240D01CDFC5D80041C00F6E19E724A23240AE575149BE0041C0716381C34CA2324039DB2F74AC0041C0A17069886CA23240729A9B88A10041C0B085A16173A23240A0079A09A50041C0CF2BCB4281A23240A851A57FAC0041C0902293AFABA232401615FF77C40041C0EF9B8152B3A23240F811FC58C90041C0808EE6A7BCA23240694F8A68D10041C0A05A6EB7C4A23240701F2CD5D80041C0C0D3E469C6A2324010159449DD0041C010CCB0AFC7A2324018E1DF60E20041C03F0CE689C9A2324038A995C0E80041C0,-34.0067651,18.63432866
1994142,893,22.62038074,64.50167973,10.86226204,10.86226204,5.151175812,99.21612542,1.791713326,87.12206047,40.537514,4.591265398,3.247480403,12.65397536,0106000020E6100000010000000103000000010000001B00000000D5395F9CA232404F7A660F150141C0EF2EAF547EA232401917C4892D0141C0806304D870A2324047C07A32380141C0B0D3831A6FA23240E8DE2AE53B0141C080D525AB6EA232404000CEF03E0141C080D525AB6EA23240A04480A3420141C05065A66870A2324001893256460141C03F3BF87A58A232401881C5354C0141C030FCF58451A23240DFC9D6DC4C0141C01158851C47A23240E0C9D6DC4C0141C05FC07E0E47A23240D823D49F4C0141C020D0288341A2324009C935AA380141C060F73E1822A23240294F5E99340141C0B0552B551AA23240D28BBC3A340141C040FB8640B0A13240DA40D308390141C0C00FEF8FB0A1324011C0BE4A3C0141C0405D482795A13240F87F9B793D0141C0E1A1A87392A132402018A9B8300141C0AF73EB2692A13240D9E5724E2F0141C04105FB4790A13240F976AF79260141C0A0321B6492A13240D8D832671D0141C010C92F1494A13240E02BBE8A140141C0B132B25C9DA1324048F72CC8090141C0D09B3DE9A7A132408015C4F9010141C0A031C003D8A132401043639AE70041C0BF636AE53AA23240B1302A8DFE0041C000D5395F9CA232404F7A660F150141C0,-34.00861976,18.63297441
1994149,895,25.81005587,79.88826816,0.893854749,11.73184358,1.787709497,96.87150838,1.005586592,58.2122905,70.72625698,1.340782123,1.229050279,19.21787709,0106000020E61000000100000001030000000100000041000000A0A6ED3ECBB332403817DC28550741C0506D864EE1B33240FF892E8E5B0741C0706F558BE8B33240C68156A75D0741C07178180C0EB4324069C8C1FD640741C0F0B90FC422B4324039975091680741C0308B0DE024B43240CF6D87EE680741C0608FFDC432B4324058F1AE5C6A0741C0BFCEC53A30B43240C84B3F8D6D0741C0C17D71112EB43240B0F1061C720741C030FDC1F02CB43240C88D8D99740741C0506B4E302CB43240D836E7CE760741C010E2BC3F2BB43240097AAC027D0741C06088864629B4324079BAC921820741C09098EBA426B43240E87B680D880741C051118D1921B43240AF131689870741C0F0936F9F1DB4324091D383878B0741C0DFCB214913B43240B030D744940741C0512093361CB43240CFED9C2E970741C0EF444EDB16B43240DF2230699B0741C0B0BDEF4F11B432400745B630A10741C0D0EB94900DB43240D6117B8CA50741C010884E4B03B4324031781F7AA40741C020547052FAB3324028A9F30BA30741C0D0DAC4A8EFB3324088A0CBB09E0741C0C09CE4B1E0B3324037EDAF059A0741C000430E72E0B33240E7CCC5F1990741C04116B400D5B33240D861692C960741C0607DB091C6B33240C1F4E5E1910741C0D05B28B2B9B3324079AF8B1C8E0741C0C0F0CBECB5B3324068DE38298C0741C0A01B2BEFB2B33240F0ACD8508B0741C080138FDAB0B33240804AA4E68B0741C09149C06EACB33240C18EEFB3930741C0B05044F6A9B33240E830959A970741C0E1EED07DA7B332404A2BAC51980741C080DD4B1CA4B33240071EB33A990741C0606EA14C9FB3324041C38E9E990741C00123D2F799B3324041C38E9E990741C0D0B3272895B3324041C38E9E990741C0D07BC67990B3324041C38E9E990741C09FA6257C8DB33240071EB33A990741C0806A76C387B33240B98DE0BB970741C0F1E6101583B3324050C6C41B960741C02184850F7CB33240C7901639940741C011E3E58B6BB33240014B302D8E0741C0708BC2A05FB33240C128DEE7890741C0206F4E3967B332402FE520D4840741C0EF1CBD6D68B332405EC85116840741C04013F0916BB3324028FC6E27820741C0C0A3509A76B33240E8B33EA37C0741C0DF75B4F37BB332407E4C00CB780741C0306273A382B332403049F3C7740741C06FC104A888B3324058518D6E6F0741C010C81EAE90B33240D845C06A6A0741C04127B0B296B3324071DE8192660741C001D374E096B332408F2A2E7A660741C060F9130C9CB33240795901BB630741C080B42912A4B33240E1925738600741C0AF417D17ABB33240B80517605C0741C000458A1AAFB33240273F6DDD580741C0B0066E72B2B33240EFDFEE05560741C070ABD106BBB332405FA72D484F0741C001BB4F3FBCB33240B1A439CB4F0741C090486A34C8B3324086BF2547540741C0A0A6ED3ECBB332403817DC28550741C0,-34.05848105,18.70241409
1994150,895,21.89944134,83.01675978,0.446927374,10.61452514,4.469273743,98.99441341,1.117318436,98.10055866,61.00558659,1.005586592,1.005586592,12.62569832,0106000020E6100000010000000103000000010000004B00000000E2E99A6BA632406851C940AB0141C05023D62470A6324091358388AC0141C04084546B90A63240D693F622B40141C0C02C20A0BAA6324026A5C836BD0141C020728346D5A63240D166626EC20141C0508BCCC6C4A63240692E63E2CD0141C040098BB5B8A6324079AFEAD7D60141C0418FB435D1A63240E855ADDDDA0141C0F0875C0622A7324037B46026ED0141C0AFF43CBA3CA732407F2685B6F20141C02F7008E84DA732408150B94AF60141C0E0503C6453A73240EEF5C134F70141C07F95BD2B56A73240F0FDD009F70141C08F0F3A6259A732406049A4F3F50141C0B0B0385A5DA73240C199DF96F30141C01F10244064A73240B00F8AF7ED0141C051E7F20F70A73240389D9678F00141C0E0A3308F7FA73240F941AE7EF30141C09F6E0EEE86A73240C8084D4AF50141C031FC4B858AA73240D1D64E48F60141C0B05247228FA73240B0379E53F90141C0317341F791A7324000301F55FC0141C0E199C5D592A7324008DA77E7FE0141C090FE6D7C91A73240F9742413070241C0C0E4570463A73240F0B4CDD1060241C0A0EE18055EA73240F00CA9EE060241C08F8AEC7B3BA73240A75317B6070241C0C0D928BDFFA6324030499958090241C0E0F75B54EEA6324019042F230A0241C0B0D0EB4FE2A63240899105AF0A0241C070175038D3A63240F680EDB10B0241C030551A1FD0A63240D1F513E70B0241C01F22DA7AC5A63240D07FA19D0C0241C04086AD97AEA632409722398C0E0241C0AF54D91C8CA63240E870D299130241C0AF370A8059A63240480618DA1C0241C0C1A0B8624DA63240216859181E0241C0503777CB40A6324010481F0C1F0241C04FD4671B40A63240A60BA8651B0241C07077EBE33EA63240601899DB180241C0907D7E5C3EA63240782A1ADD140241C060A1AFFD3DA632408FE27F32130241C011856C863FA6324018A4A410130241C06057B1D73FA63240F8D22D31120241C0BF8C05D940A63240702126D9110241C02F65DDA240A63240A75710E40F0241C0C14930353FA63240DECEFE330F0241C0806B832735A63240077DE8C90F0241C0D15FC3DB1CA632404900351D100241C050C8F9A20AA63240B8B5DE32110241C00098A3E8FDA53240DFE540A7110241C020F9566DFCA532408015CDB4110241C0E1D0B260F5A53240E8E73BF5110241C07F6CF8DBF3A5324050F9C4EB0E0241C0309DEA2BF0A5324059AE939A000241C0F0D8B29DEBA53240785B4402F00141C0D04B0606E4A5324058E187F7DA0141C0E1787D41E6A532408A70718CD80141C0811DCAEDEAA532406092BD7DD40141C0406E24EFEDA5324021450278D10141C050E0F959EDA53240D63A4E50D10141C0B0921A17E4A53240FFF997E6CE0141C0907FE167ECA5324080FB0CCBC60141C0604B938209A632403823F40DAE0141C0301DB64B20A632401088B4799B0141C09051939737A63240EFA07E4FA00141C0B0A47EE645A6324001D3BF70A30141C07F12DA0A4BA63240B14B8AABA40141C060B86A804DA63240B05616ADA50141C000D85B654EA632407F4AF476A70141C0FFD75B654EA6324070EB0906A80141C0B0EB47FF55A6324040860E7AA90141C0B1AC8E7269A6324017900447AD0141C081A06C3C6BA63240419C267DAB0141C000E2E99A6BA632406851C940AB0141C0,-34.01481613,18.65037586
1994155,896,21.09375,76.11607143,2.120535714,9.263392857,6.026785714,99.66517857,0.669642857,38.61607143,55.69196429,2.008928571,1.116071429,24.33035714,0106000020E61000000100000001030000000100000017000000F05B0237A5AC3240B2C53EF9620341C0D0E5B2B0ABAC324056070456680341C05171F01AAEAC32403140FD556A0341C03F8EE8A3AEAC324051866BC76A0341C0F0F78C6AAFAC324092D3ED6B6B0341C06FDF1B9EB9AC3240681BE919760341C04F25E60DBBAC3240A1C68C9C770341C04F1EEA0CC6AC3240B13CF32B830341C0C0E6A708D5AC3240D811DBFE910341C0D07B7934E7AC32400FBBF665A60341C04029C79C9BAC3240F9025564B30341C030A4BE6497AC3240C1A08597AF0341C090BC05AF69AC3240C782CEA68E0341C0E0BE831647AC3240901765D8960341C0B0EED09E35AC324051587BFB9A0341C06057F0A81FAC3240F8F4698C8B0341C0D05EDC3E12AC3240FA5D26BD810341C09013872213AC32408F970F7D810341C01039A09348AC32406050320E750341C070B2AD438EAC3240904D05E4640341C060130A9F9AAC3240B7D9C9BA610341C06066748EA1AC3240A8F9FF0B600341C0F05B0237A5AC3240B2C53EF9620341C0,-34.0276426,18.67394636
1994161,897,24.19175028,80.04459309,6.46599777,16.49944259,5.574136009,98.21627648,1.895206243,80.93645485,55.40691193,3.455964326,2.229654404,15.94202899,0106000020E6100000010000000103000000010000001E0000006084EB89E2B53240A2AC4A7BF30441C06084EB89E2B53240F1B64454FF0441C0A0014BAEE2B53240E070214D040541C000BA9121E3B53240C899F70F140541C060D1EA14C6B53240E0D92108140541C0C028C6DBC5B532407F201E54250541C06119F9CEC5B532406A2B6B38380541C06119F9CEC5B53240E9E3641F3A0541C06F028B24C3B5324098265AEF400541C050006BA0BCB53240088312C9440541C0F06E410AACB53240B74B27144D0541C0905D618299B53240BF630DE4470541C0A02089828CB5324090ACFD0F430541C0E09AC05684B53240C7066C76400541C0DF3D00B677B532405962E446400541C010A1F6A749B5324028985A17400541C05001AF8A48B53240314B0E47330541C0D14C945743B53240F9808417330541C0D0F9A73043B5324008F0B0F8290541C0B062F5E46DB53240E043979D290541C05029B6296EB53240B79B4C14150541C050270BFF6CB53240D7A13443060541C080D8689942B53240805BCB85060541C0605C194A29B53240A9B08357060541C040766AB728B53240BA0EC7B3FE0441C0C055D45628B53240B97830D6F50441C0601762882BB532403F934D17F40441C0E046364369B5324010243B3EF30441C031D6EBE8C8B53240F9C3CF12F30441C06084EB89E2B53240A2AC4A7BF30441C0,-34.03979913,18.70923637
1994169,898,22.93986637,75.38975501,4.788418708,12.24944321,4.231625835,98.88641425,1.224944321,95.32293987,55.79064588,2.561247216,2.004454343,20.6013363,0106000020E610000001000000010300000001000000220000006F72698A6DB5324086D828CAE90541C070FD58EE70B53240727325F3E90541C07054265D7CB5324039645B7DEA0541C0E10623A089B53240D8553B62EB0541C03044786F9DB53240D02D1EB8EC0541C0C007AFA4AFB5324057B881D5ED0541C081587CD8C5B53240F13BAE22F00541C0C06F7F12C5B5324081E6D5F4F10541C0C0C94A9BC3B532408FB6B457F50541C01166E44AC2B53240DFD01BB4F80541C0C15CACFEC1B5324057A1BF98F90541C061B6A3009DB53240515BEB6AF60541C0AFA6C39B99B53240017BB018F70541C06F73B3E496B532407F1FC7CFF90541C06F73B3E496B53240F7E8216E1C0641C0D047F38397B53240801ACF44310641C06FED14EA6AB53240980CFD2F310641C0B0A4A4AD68B532402888D33F440641C0D0811A423EB532402888D33F440641C00096866814B532402888D33F440641C08FB4755914B53240F7E93DFD360641C090B79CF238B532405938905B370641C0C0E4D9CE3FB53240B1D52744360641C01059AD1E40B5324030D9DE25330641C0418D58BE40B53240B798BD04180641C04FBD58063FB5324066187A61FE0541C04F92BB9D37B53240474BA41BFE0541C010CC7A0614B5324070CCC3E6FC0541C0606580C714B532407199AD31F20541C030E72E7016B5324047C2BF7AEF0541C000739CD112B53240224E2DDCEB0541C02072D3430DB53240C9D4A189E60541C08FD2457A39B532404F71C754E70541C06F72698A6DB5324086D828CAE90541C0,-34.04736715,18.70851299
1994170,898,22.60579065,80.73496659,1.002227171,10.35634744,5.456570156,99.33184855,1.781737194,97.10467706,50.22271715,0.779510022,0.779510022,17.26057906,0106000020E6100000010000000103000000010000002E000000F084EC0363A83240DF241488820241C0F08E97D876A83240F7B62691880241C06050BA8F84A83240A73615958C0241C080E6577380A83240981F46088F0241C050842A357BA83240D7A63FFB910241C080D2394E70A83240ABBCEB39970241C07FB52FBC6CA8324098E3A3C5990241C0508FE34A67A83240199B80669D0241C0807905D260A832409220AC91A00241C0CF16DBD45BA8324010D03AF9A00241C02FB4B0D756A832401734DD469E0241C021F6A5054FA83240077135109D0241C081F298D74AA83240BFD076219D0241C0305FFD9D42A83240E78312B7A10241C07053B98622A832403776830DB40241C0718FDCDC10A83240E805E24CBE0241C0CF9B0B1C03A83240078C6186BA0241C090F86341FEA73240D1AE62B4B80241C001B391B1FBA732400094E7D6B80241C0A0C4F452EBA7324028C6EFBCC00241C0E03DDDA6E3A73240C6809D42BE0241C0B1B79FF6D5A73240D7FA6852B90241C031C6A251D0A73240A7BCA665B60241C06068D675CFA732403B34C0F3B50241C0D0C0F26ECCA73240E6743462B40241C041432D84D7A73240A81A4F5AB10241C0F07CA5F1E0A73240B924201CAF0241C0D0521910EBA73240D941DBB3AC0241C0BFC51CA1F2A73240C8DD398AAF0241C000687C22F9A73240E7B1AA14B10241C0A05688B6FFA73240B7FB7369AD0241C070EC49A20FA832408E22BB30A40241C080C45A7C0AA83240C7798D5DA20241C081C45A7C0AA83240981F46088F0241C080C45A7C0AA832402093BC687F0241C081C45A7C0AA83240E9F8BD4D7F0241C080C45A7C0AA83240D147A7AE7C0241C0FFCA43460AA83240184DE83A7C0241C0A0237D2A0CA83240184DE83A7C0241C01FD2DED619A832408801B3247B0241C0D01F05EF2EA832408801B3247B0241C0B0D506EA3EA832409714FB6B7C0241C03F0605614BA83240C96E2CDC7D0241C0112D18ED55A8324066312E9E7F0241C020E2FDCA60A8324021EFEDDA810241C0F084EC0363A83240DF241488820241C0,-34.02030424,18.65692256
